ID,Object _ID,Pincode,Office Name,office type,Circle Name,Region name,Division name,State,Distrct,Country,Lattitude,Longitude,Area,Length,Shape,Total Households,Total Population,Male Population,Female Population
283152,9806,283152,Eka,S.O,Uttar Pradesh Circle,Agra Region,Mainpuri Division,Uttar Pradesh,Firozabad,India,27.411146,78.58427,291727478.3,114483.8168,Polygon,27617.7333,166543.7333,88803.0667,77740.6667
283206,9810,283206,Kotla Firozabad,S.O,Uttar Pradesh Circle,Agra Region,Mainpuri Division,Uttar Pradesh,Firozabad,India,27.313881,78.420509,122795565.8,62542.90564,Polygon,27617.7333,166543.7333,88803.0667,77740.6667
283207,9813,283207,Phariha,S.O,Uttar Pradesh Circle,Agra Region,Mainpuri Division,Uttar Pradesh,Firozabad,India,27.324697,78.546717,115167197.5,66225.36465,Polygon,27617.7333,166543.7333,88803.0667,77740.6667
582101,15807,582101,Gadag,H.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.434595,75.627922,82303396.3,51931.43949,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582102,15808,582102,Gadag Betgeri,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.532313,75.667494,278653546.4,95205.3902,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582103,15810,582103,Gadag Mulgund Naka,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.336026,75.651208,286869447.3,106228.1061,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582111,15811,582111,Abbigeri,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.572097,75.765738,151542372.7,77595.33113,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582112,15812,582112,Bellatti,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.057221,75.669416,335643216.3,103731.1788,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582113,15814,582113,Dambal,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.289146,75.812536,392158492,90047.21539,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582114,15815,582114,Gajendragad,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.734793,75.972352,152316240.2,76078.39905,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582115,15816,582115,Lakkundi,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.44837,75.784603,195328997.2,94792.46718,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582116,15817,582116,Lakshmeshwar,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.163065,75.455414,335029714,133119.1511,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582117,15818,582117,Mulgund,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.27172,75.49659,237829831.2,78989.41846,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582118,15819,582118,Mundargi,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.117517,75.824216,408147999.7,121535.4467,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582119,15821,582119,Naregal,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.564192,75.806696,178011840.2,73127.21315,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582120,15822,582120,Shiratti,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.209735,75.639046,272770204.4,93968.69282,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582202,15824,582202,Belvanki,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.685773,75.565425,158568860.6,59236.77799,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582203,15826,582203,Holealur,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.7861,75.627883,153523782,83291.21755,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582204,15827,582204,Hombal,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.538909,75.556791,115668786.7,51534.2648,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582205,15828,582205,Hulkoti,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.410007,75.524086,163295534.4,72874.4332,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582206,15829,582206,Konnur Gadag,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.823772,75.475092,68044424.88,48581.24376,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582207,15830,582207,Nargund Bazar,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.749702,75.417053,427964312.9,160389.4768,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582209,15832,582209,Ron,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.709169,75.717171,397789333,125395.5031,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582210,15833,582210,Shigli,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.08305,75.43803,46326968.4,37740.26429,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
582211,15834,582211,Sudi,S.O,Karnataka Circle,North Karnataka Region,Gadag Division,Karnataka,Gadag,India,15.772147,75.8516,181170718.7,87261.24693,Polygon,9958.9091,48389.5455,24415.7727,23973.7727
441207,10842,441207,Desaiganj,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,20.62801,80.046121,390380951.9,120859.4788,Polygon,15652.1875,67058.875,33833,33225.875
441208,10843,441208,Armori,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,20.478515,80.026815,349237030.6,109972.2574,Polygon,15652.1875,67058.875,33833,33225.875
441209,10844,441209,Kurkheda,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,20.627659,80.401558,1518134813,261831.3197,Polygon,15652.1875,67058.875,33833,33225.875
441217,10847,441217,Vairagadh,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,20.445263,80.166796,556685731.8,192969.7534,Polygon,15652.1875,67058.875,33833,33225.875
442604,10919,442604,Ghot,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,19.848194,80.056298,336143088,96906.07697,Polygon,15652.1875,67058.875,33833,33225.875
442504,10921,442504,Sironcha,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,18.847076,80.106377,1442741035,201649.3714,Polygon,15652.1875,67058.875,33833,33225.875
442603,10924,442603,Chamorshi,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,19.959854,80.025442,768987824.8,237016.3467,Polygon,15652.1875,67058.875,33833,33225.875
442605,10925,442605,Gadchiroli,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,20.209144,80.059648,937365502.6,219471.7202,Polygon,15652.1875,67058.875,33833,33225.875
442606,10926,442606,Dhanora,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,20.191877,80.245098,2086197688,316824.9702,Polygon,15652.1875,67058.875,33833,33225.875
442703,10932,442703,Allapalli,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,19.396117,80.116817,380108904,117180.2458,Polygon,15652.1875,67058.875,33833,33225.875
442704,10933,442704,Ettapalli,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,19.695867,80.367514,2272368187,304744.6208,Polygon,15652.1875,67058.875,33833,33225.875
442705,10935,442705,Aheri,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,19.465958,80.004629,399311572.8,161464.6703,Polygon,15652.1875,67058.875,33833,33225.875
442707,10937,442707,Ashti Gadchiroli,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,19.743921,79.851057,653750239.5,146456.9563,Polygon,15652.1875,67058.875,33833,33225.875
442709,10939,442709,Kamlapur Gadchiroli,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,19.175576,80.154534,1691482526,216751.6057,Polygon,15652.1875,67058.875,33833,33225.875
442710,10940,442710,Bhamragadh,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,19.475238,80.540147,1926682387,291113.6632,Polygon,15652.1875,67058.875,33833,33225.875
442919,10953,442919,Mulchera,S.O,Maharashtra Circle,Nagpur Region,Chandrapur Division,Maharashtra,Gadchiroli,India,19.680209,80.038161,784301979.9,219402.5103,Polygon,15652.1875,67058.875,33833,33225.875
761200,12711,761200,Parlakhemundi,H.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,18.777006,84.089352,11884929.63,25433.20008,Polygon,8568.2,38521.1333,18858.8,19662.3333
761217,12716,761217,Odava,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,19.500005,84.090719,902507221.6,167996.4877,Polygon,8568.2,38521.1333,18858.8,19662.3333
761015,12983,761015,Mohana,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,19.483512,84.316381,361861447.1,134320.459,Polygon,8568.2,38521.1333,18858.8,19662.3333
761016,12984,761016,R Udayagiri,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,19.16946,84.146419,699202160.6,237367.3761,Polygon,8568.2,38521.1333,18858.8,19662.3333
761017,12985,761017,Chandragiri,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,19.293724,84.279793,694664338.3,178418.1591,Polygon,8568.2,38521.1333,18858.8,19662.3333
761201,13079,761201,Station Road Paralakhemundi,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,18.817794,84.072983,72259250.72,80517.85,Polygon,8568.2,38521.1333,18858.8,19662.3333
761206,13081,761206,Kashinagar Gajapati,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,18.931198,83.867948,172557181.9,76608.99904,Polygon,8568.2,38521.1333,18858.8,19662.3333
761207,13082,761207,Gumma Gajapati,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,18.951893,84.030859,377478004.9,161070.9675,Polygon,8568.2,38521.1333,18858.8,19662.3333
761208,13084,761208,Kharada,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,18.857999,83.954417,154459016.8,92241.10959,Polygon,8568.2,38521.1333,18858.8,19662.3333
761210,13086,761210,Gurandi,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,18.819552,84.216732,35792309.68,38107.98869,Polygon,8568.2,38521.1333,18858.8,19662.3333
761211,13088,761211,Uppalada,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,18.834433,84.15541,108716573.1,80278.5833,Polygon,8568.2,38521.1333,18858.8,19662.3333
761212,13089,761212,Narayanapur Gajapati,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,18.955428,84.164141,395591174.5,231192.6361,Polygon,8568.2,38521.1333,18858.8,19662.3333
761213,13092,761213,Rayagada,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,19.099854,84.309435,224933561.5,99451.18898,Polygon,8568.2,38521.1333,18858.8,19662.3333
761214,13094,761214,Nuagada,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,19.115087,84.064291,231708527.1,102407.3793,Polygon,8568.2,38521.1333,18858.8,19662.3333
761215,13096,761215,Garabandha,S.O,Odisha Circle,Berhampur Region,Rayagada Division,Odisha,Gajapati,India,18.842229,84.294005,173932233.5,107470.3478,Polygon,8568.2,38521.1333,18858.8,19662.3333
191131,6787,191131,Tulmulla,S.O,Jammukashmir Circle,Div Reporting Circle,Srinagar Division,Jammu And Kashmir,Ganderbal,India,34.257123,74.72321,248615273.8,110939.4569,Polygon,15120.3333,99148.6667,52906.6667,46242
191201,6792,191201,Ganderbal,S.O,Jammukashmir Circle,Div Reporting Circle,Srinagar Division,Jammu And Kashmir,Ganderbal,India,34.237085,74.819503,185552492.3,137209.6037,Polygon,15120.3333,99148.6667,52906.6667,46242
191202,6793,191202,Kangan,S.O,Jammukashmir Circle,Div Reporting Circle,Srinagar Division,Jammu And Kashmir,Ganderbal,India,34.266546,75.088898,1954118495,394167.0625,Polygon,15120.3333,99148.6667,52906.6667,46242
382725,165,382725,Kalol Industrial Estate,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.196908,72.512041,54338289.86,39434.5164,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382729,175,382729,Chhatral,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.282684,72.437538,23111910.08,20820.05771,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382422,231,382422,Uvarsad,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.219823,72.574619,45948967.31,37493.94921,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382423,235,382423,Kasturinagar,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.190377,72.551208,24070040.47,21529.43851,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382007,306,382007,Gandhinagar Sector 9,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.205692,72.644793,7838728.945,14809.48545,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382010,315,382010,Gandhinagar Gujarat,H.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.216063,72.652445,10110795.42,23274.80699,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382016,318,382016,Gandhinagar Sector 17,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.233293,72.630353,15341888.01,22393.34735,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382021,321,382021,Gandhinagar Sector 22,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.230034,72.665011,3666630.032,8998.034975,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382024,323,382024,Gandhinagar Sector 23,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.241757,72.645658,2490738.052,6669.490094,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382028,363,382028,Gandhinagar Sector 28,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.254405,72.60636,26756322.15,28289.70509,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382030,369,382030,Gandhinagar Sector 29,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.241056,72.667164,2395135.428,6400.214222,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382041,370,382041,Thermal Power Station,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.252714,72.671987,4375662.442,12458.78156,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382042,372,382042,CRPF Campus G Nagar,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.249663,72.692381,8487384.147,15841.79018,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382045,378,382045,BSF Gandhinagar,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.244717,72.707658,4926240.153,11989.56126,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382006,415,382006,Gandhinagar Sector 6,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.216791,72.630439,2342342.896,6342.017606,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382321,416,382321,Chhala,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.28715,72.801645,106264795.6,60408.31447,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382610,423,382610,Pethapur,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.294284,72.672571,48304094.61,35192.13401,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382320,428,382320,Sadra,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.3238,72.733872,55404054.73,44843.65086,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382620,437,382620,Randheja,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.290591,72.627914,15277965.98,18204.28233,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382305,444,382305,Dehgam,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.148146,72.82789,230863986,94345.22092,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382630,446,382630,Rupal,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.313884,72.598806,18350856.36,20183.27646,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382640,448,382640,Sardhav,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.276051,72.571328,38237455.72,32064.30581,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382315,449,382315,Rakhial R S,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.215356,72.926791,204980575.1,115499.2766,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382355,455,382355,Dabhoda,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.19215,72.732591,238466753.5,91198.52499,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382650,469,382650,Unava Balva,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.358435,72.674771,77466272.89,56016.67755,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382721,472,382721,Kalol,H.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.160418,72.47324,171668339.5,109703.5923,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382735,481,382735,Nardipur,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.362986,72.564181,126534573.9,65890.46101,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382740,482,382740,Pansar,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.300898,72.504222,68225461.69,46185.32456,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382810,486,382810,Charada,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.498598,72.656991,126759718.3,64961.21326,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382835,489,382835,Lodra,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.443199,72.752087,58223396.35,55134.96795,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382845,492,382845,Mansa Bazar,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.418347,72.646021,172531202.4,87180.5783,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382855,493,382855,Pundhara,S.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.48145,72.790527,59352962.91,48325.57402,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382426,11128,382426,Koba,S.O,Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,Gujarat,Gandhinagar,India,22.880958,72.592348,13148750.63,19919.16572,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
382122,11161,382122,Dantali,B.O,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gujarat,Gandhinagar,India,23.25279,72.492384,32706049.56,31778.14339,Polygon,8529.1176,40933.9118,21290.1176,19643.7941
335040,2538,335040,Nizampura,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.789089,73.573577,163168928.6,79797.37826,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335001,2576,335001,Sriganganagar,H.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.949627,73.842469,428564446.1,182740.5022,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335002,2578,335002,Udyog Vihar,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.879453,73.952324,272951020.9,139531.5817,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335021,2579,335021,Bishanpura,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.409863,73.270206,279754934.9,152212.2345,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335022,2580,335022,Chunawadh,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.78945,73.749429,278436348.6,123784.1179,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335023,2581,335023,Dalpatsinghpur,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.938537,73.508734,111837314.2,71278.87598,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335024,2582,335024,Gajsinghpur,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.688978,73.427784,431923822.6,144584.6864,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335025,2583,335025,Ganeshgarh,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.722269,73.961384,360178007.6,144471.4413,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335027,2584,335027,Kesrisinghpur,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.944355,73.622611,313810938.9,103537.2328,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335039,2585,335039,Mukalawa,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.501107,73.613588,382536840.5,100652.8102,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335037,2586,335037,Lalgarh Jatan,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.77843,74.107126,377381509.2,162523.0689,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335038,2587,335038,Mirzewala,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.961656,73.739141,263058802.4,109343.1715,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335041,2589,335041,Padampur,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.675718,73.700371,731591127.2,268148.0217,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335051,2592,335051,Raisinghnagar,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.458582,73.431695,966897270.2,329774.8053,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335061,2594,335061,Ridmalsar,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.574161,73.737481,195298231.7,116488.8212,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335062,2595,335062,Sadulshahar,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.897369,74.170765,645640913.5,180474.4775,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335073,2599,335073,Srikaranpur,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.841874,73.445654,439655478.8,116241.5219,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335701,2614,335701,Anupagarh,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.255979,73.21173,629677768.7,171302.8133,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335702,2615,335702,Jetsar,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.351953,73.612674,269268455.6,121344.7855,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335703,2617,335703,Ramsinghpur,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.104756,73.378466,993459985.9,195564.6086,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335704,2618,335704,Sribijaynagar,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.185641,73.582368,923811745.7,221297.9039,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335705,2619,335705,Sardargarh,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.35849,73.738216,163838685.3,101334.8623,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335711,2620,335711,Mandi Gharsana,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.088649,73.085931,753186277.1,198381.4521,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335707,2621,335707,Gharsana,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,28.872867,72.94969,1430292672,236126.0787,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335804,2627,335804,Suratgarh City,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.209451,73.855392,1388069662,420324.525,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335805,2629,335805,STPS Suratgarh,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,29.131402,74.032597,845599912,175997.0535,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335901,2630,335901,Hindumalkote,S.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,30.114625,73.916106,130475480.4,61550.73558,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
335708,11146,335708,Khobar,B.O,Rajasthan Circle,Jodhpur Region,Sriganganagar Division,Rajasthan,Ganganagar,India,28.863329,72.706839,69120857.1,52038.40444,Polygon,13839.6786,70327.4286,37262.1429,33065.2857
760005,12448,760005,Hillpatna,S.O,Odisha Circle,Berhampur Region,Berhampur Division,Odisha,Ganjam,India,19.291589,84.797013,3976913.342,10499.42771,Polygon,9478.3375,44112.8875,22240.225,21872.6625
